open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
1744509600000,85259.76000000,85451.85000000,84724.91000000,85302.22000000,1987.96886000,1744513199999,169238737.38427830,167569,1139.04856000,96987615.77346380,0
1744513200000,85302.21000000,85724.79000000,85247.03000000,85432.31000000,1663.06089000,1744516799999,141996756.49480860,111132,1190.39832000,101629756.60109930,0
1744516800000,85432.31000000,85436.68000000,84464.44000000,84619.98000000,2229.02689000,1744520399999,188943799.84734520,157627,589.69849000,49990745.29257710,0
1744520400000,84619.98000000,84804.57000000,84399.42000000,84515.58000000,2128.82276000,1744523999999,180130563.48239680,142478,557.81179000,47210530.21757850,0
1744524000000,84515.57000000,84849.06000000,84444.72000000,84608.69000000,449.65847000,1744527599999,38066148.85750460,68162,221.06270000,18717679.70175300,0
1744527600000,84608.70000000,84769.87000000,84413.09000000,84413.10000000,521.59067000,1744531199999,44113543.87004960,55169,169.86724000,14371479.32538630,0
1744531200000,84413.10000000,84693.20000000,84277.03000000,84664.60000000,526.53348000,1744534799999,44474345.00317070,73618,268.51817000,22685676.84386960,0
1744534800000,84664.61000000,84948.25000000,84504.58000000,84918.24000000,465.84452000,1744538399999,39482543.15396610,75295,279.01645000,23648781.88287130,0
1744538400000,84918.25000000,84949.86000000,84510.00000000,84686.79000000,413.68265000,1744541999999,35045833.67633320,73617,196.43066000,16646335.02506460,0
1744542000000,84686.80000000,84771.25000000,84216.15000000,84528.66000000,703.32717000,1744545599999,59395575.47105160,105519,383.28869000,32371003.55964220,0
1744545600000,84528.66000000,84700.00000000,84245.39000000,84458.75000000,702.43515000,1744549199999,59313401.73458920,127247,391.02882000,33018690.01410770,0
1744549200000,84458.75000000,84620.01000000,83487.72000000,83599.13000000,1593.77726000,1744552799999,133936999.25145490,168403,665.18239000,55911455.45450890,0
1744552800000,83599.12000000,84166.96000000,83480.67000000,84093.22000000,788.58222000,1744556399999,66147351.41489850,151506,414.66239000,34785092.63764210,0
1744556400000,84093.22000000,84093.23000000,83665.30000000,83849.66000000,667.96537000,1744559999999,56000721.63543720,94961,227.22577000,19046134.35458840,0
1744560000000,83849.66000000,84424.53000000,83845.13000000,84225.97000000,794.61064000,1744563599999,66901915.84570670,123377,429.48554000,36158625.17542860,0
1744563600000,84225.97000000,84990.22000000,84190.04000000,84754.85000000,1090.91398000,1744567199999,92436148.06288970,171835,614.69034000,52084664.09145420,0
1744567200000,84754.84000000,84943.40000000,84524.14000000,84730.00000000,624.69181000,1744570799999,52928670.45434310,117726,260.40909000,22061562.73965100,0
1744570800000,84730.00000000,84730.00000000,83050.00000000,83981.31000000,1584.07044000,1744574399999,132730162.08499720,250075,673.81750000,56459564.22734040,0
1744574400000,83981.32000000,84446.31000000,83154.82000000,83499.99000000,1157.47142000,1744577999999,96943241.89548740,222350,501.46774000,42008241.51487430,0
1744578000000,83499.98000000,83826.09000000,83034.23000000,83607.00000000,879.93296000,1744581599999,73370542.21204060,212435,422.01476000,35199319.06893500,0
1744581600000,83607.00000000,83882.77000000,83169.01000000,83335.99000000,694.86581000,1744585199999,57984979.80034890,165935,357.90029000,29862316.18834120,0
1744585200000,83335.99000000,83840.43000000,83169.03000000,83760.00000000,570.24339000,1744588799999,47633501.67965980,149788,286.72954000,23954618.00955530,0
1744588800000,83760.00000000,85129.69000000,83678.00000000,84325.74000000,1860.02544000,1744592399999,157331512.41312360,250729,1023.29034000,86573336.31804440,0
1744592400000,84325.73000000,84687.10000000,84048.01000000,84228.00000000,1013.96485000,1744595999999,85582494.41171150,177208,504.24439000,42577978.43652000,0
1744596000000,84228.00000000,85544.30000000,84036.84000000,85140.70000000,3177.66333000,1744599599999,270573114.74516470,275678,2123.25968000,180768007.75553890,0
1744599600000,85140.69000000,85166.84000000,84445.49000000,84566.03000000,3093.33239000,1744603199999,262072004.04970020,182482,1230.78198000,104302700.08083330,0
1744603200000,84566.04000000,85110.00000000,84415.25000000,84869.31000000,1719.13731000,1744606799999,145627960.63234940,120046,630.29069000,53426097.45574260,0
1744606800000,84869.31000000,84990.57000000,84343.73000000,84575.18000000,599.79720000,1744610399999,50764698.89512560,93322,193.46826000,16368593.64296850,0
1744610400000,84575.19000000,84644.91000000,84279.81000000,84624.21000000,617.23501000,1744613999999,52127143.56021070,90155,236.22171000,19951452.36886850,0
1744614000000,84624.21000000,84787.07000000,84211.06000000,84580.76000000,690.45295000,1744617599999,58355348.43623560,122505,282.45452000,23877468.35975730,0
1744617600000,84580.77000000,84957.27000000,84440.00000000,84763.18000000,771.96623000,1744621199999,65400958.01197330,101647,436.32548000,36975752.79169070,0
1744621200000,84763.18000000,84912.94000000,84250.00000000,84442.72000000,632.50132000,1744624799999,53462538.36555470,86143,226.92190000,19182187.81036330,0
1744624800000,84442.72000000,84810.41000000,84304.34000000,84656.85000000,606.42127000,1744628399999,51307730.81236750,106765,331.64518000,28060885.92813870,0
1744628400000,84656.85000000,84965.34000000,84500.00000000,84927.55000000,661.64623000,1744631999999,56117443.35833360,123389,353.64698000,29999584.54704760,0
1744632000000,84927.56000000,85227.27000000,84752.01000000,85128.76000000,865.64286000,1744635599999,73582712.49847920,119393,526.25999000,44738387.13257060,0
1744635600000,85129.62000000,85279.99000000,84052.65000000,84376.66000000,1572.42433000,1744639199999,133177410.86254850,262199,743.37696000,62980880.94425180,0
1744639200000,84376.66000000,85799.99000000,84270.00000000,85423.60000000,2172.27087000,1744642799999,185222816.53061410,292438,1317.13302000,112333476.78289520,0
1744642800000,85423.60000000,85468.97000000,83709.25000000,84101.16000000,2301.74134000,1744646399999,194431938.70806050,385353,1073.88348000,90755367.32249950,0
1744646400000,84101.16000000,84669.85000000,83863.63000000,84341.99000000,1025.80861000,1744649999999,86480045.95035700,270123,547.44430000,46169184.07518230,0
1744650000000,84342.00000000,84893.32000000,84221.90000000,84859.73000000,955.77527000,1744653599999,80799852.81630820,188331,518.98028000,43881768.92664710,0
1744653600000,84859.73000000,85080.00000000,84687.21000000,84988.04000000,933.08495000,1744657199999,79240876.34802000,151905,638.41119000,54218993.91238310,0
1744657200000,84988.03000000,85208.10000000,84772.72000000,84923.07000000,1578.34239000,1744660799999,134175949.90135020,175817,1174.31029000,99831524.44734820,0
1744660800000,84923.07000000,84971.70000000,84539.61000000,84861.82000000,758.41223000,1744664399999,64306972.04720130,101958,493.23938000,41821544.16021790,0
1744664400000,84861.82000000,84970.74000000,84450.01000000,84706.10000000,283.86483000,1744667999999,24050609.02056260,66709,137.85523000,11680295.47925270,0
1744668000000,84706.10000000,84745.70000000,84430.37000000,84500.01000000,419.39516000,1744671599999,35479591.96586810,93580,254.33862000,21517180.67903500,0
1744671600000,84500.01000000,84782.50000000,84424.52000000,84591.58000000,348.18711000,1744675199999,29461080.74030880,83647,198.80544000,16823349.78282010,0
1744675200000,84591.58000000,84966.90000000,84347.97000000,84930.70000000,530.29735000,1744678799999,44911210.20580800,119372,299.94112000,25411853.91766370,0
1744678800000,84930.70000000,85137.53000000,84542.87000000,84983.73000000,689.66111000,1744682399999,58554128.42946260,139488,434.25569000,36881207.29048040,0
1744682400000,84983.73000000,85300.01000000,84706.85000000,85232.83000000,611.38477000,1744685999999,51963321.29063770,102036,325.05138000,27637270.05038200,0
1744686000000,85232.83000000,85415.10000000,85069.86000000,85379.96000000,946.11491000,1744689599999,80661807.73706690,100239,506.70211000,43202822.09804960,0
1744689600000,85379.97000000,85538.28000000,85157.60000000,85490.46000000,802.58491000,1744693199999,68506667.99014690,89689,424.79142000,36273624.54857820,0
1744693200000,85490.47000000,85879.10000000,85485.59000000,85545.71000000,1089.50557000,1744696799999,93344908.95835280,100728,642.51683000,55045572.63349120,0
1744696800000,85545.71000000,85692.74000000,85360.35000000,85391.35000000,616.78438000,1744700399999,52742440.52425240,72388,282.76857000,24184182.20442550,0
1744700400000,85391.35000000,85784.73000000,85391.34000000,85716.77000000,651.68444000,1744703999999,55822841.34771210,68668,286.87614000,24571940.84383100,0
1744704000000,85716.77000000,85990.00000000,85657.62000000,85850.00000000,993.62940000,1744707599999,85292943.03813120,78219,537.52616000,46143604.95918300,0
1744707600000,85850.00000000,85989.00000000,85589.40000000,85989.00000000,743.88202000,1744711199999,63855690.36346240,75012,400.92797000,34421705.29426210,0
1744711200000,85989.00000000,86000.00000000,85442.00000000,85638.14000000,830.95199000,1744714799999,71214058.37854330,105090,315.36540000,27037498.65702770,0
1744714800000,85638.15000000,85668.10000000,85351.00000000,85589.23000000,506.92157000,1744718399999,43348595.91407110,83073,195.65076000,16730734.31360610,0
1744718400000,85589.23000000,85819.74000000,85446.21000000,85819.74000000,659.12128000,1744721999999,56439531.11995070,90520,284.29142000,24349015.08159890,0
1744722000000,85819.74000000,86496.42000000,85509.69000000,85589.44000000,2514.11766000,1744725599999,216213104.04626910,272904,1524.45085000,131204653.03259760,0
1744725600000,85589.43000000,85980.64000000,84829.79000000,85146.88000000,2610.86721000,1744729199999,222642569.45949430,369095,1271.90113000,108493072.53379900,0
1744729200000,85146.89000000,85386.00000000,84623.73000000,84918.14000000,971.92908000,1744732799999,82627786.96228680,191600,464.97963000,39544061.62258190,0
1744732800000,84918.15000000,85146.55000000,84779.29000000,84860.81000000,470.87307000,1744736399999,40012204.35099530,131618,257.94526000,21920787.66250490,0
1744736400000,84860.81000000,85003.26000000,84408.39000000,84483.23000000,664.55737000,1744739999999,56297856.85350650,126473,237.46320000,20126000.60840580,0
1744740000000,84483.23000000,84608.68000000,84151.68000000,84196.00000000,778.79136000,1744743599999,65704911.23828590,153479,404.28053000,34109918.69095380,0
1744743600000,84196.00000000,84230.86000000,83921.19000000,83998.52000000,759.86799000,1744747199999,63880531.81955860,99970,317.73291000,26711368.05984910,0
1744747200000,83998.51000000,84205.35000000,83800.01000000,84020.01000000,435.57621000,1744750799999,36581073.89932610,78539,206.30534000,17332833.63475640,0
1744750800000,84020.00000000,84235.85000000,83871.26000000,84178.00000000,402.79146000,1744754399999,33859326.12703620,81002,174.25808000,14649038.78990320,0
1744754400000,84177.99000000,84177.99000000,83688.00000000,83838.47000000,720.98010000,1744757999999,60506917.16866660,99258,307.30147000,25790619.34644350,0
1744758000000,83838.47000000,83860.43000000,83600.00000000,83643.99000000,908.12007000,1744761599999,75987987.17257720,82073,336.07735000,28122367.29299050,0
1744761600000,83643.99000000,83700.00000000,83138.66000000,83146.01000000,902.74242000,1744765199999,75299877.07861850,133869,331.10727000,27623592.75146480,0
1744765200000,83146.01000000,83664.56000000,83111.64000000,83637.79000000,778.77206000,1744768799999,64980841.07174230,135518,474.63800000,39607738.45895560,0
1744768800000,83637.79000000,83930.00000000,83591.63000000,83900.00000000,481.07531000,1744772399999,40309202.61092690,102768,276.18777000,23142106.02009110,0
1744772400000,83900.00000000,83960.00000000,83661.96000000,83695.66000000,301.13886000,1744775999999,25242270.07499260,51806,151.75472000,12721914.87806280,0
1744776000000,83695.66000000,83800.00000000,83381.72000000,83587.99000000,737.25691000,1744779599999,61602576.87373560,66159,292.11746000,24412898.64094210,0
1744779600000,83588.00000000,83814.00000000,83212.64000000,83363.00000000,826.09819000,1744783199999,68972182.47145230,106165,427.35835000,35696544.37810340,0
1744783200000,83362.99000000,83749.98000000,83271.02000000,83643.99000000,981.89704000,1744786799999,82064746.62875030,81419,599.75227000,50133132.69051660,0
1744786800000,83644.00000000,83767.27000000,83307.00000000,83363.17000000,526.14277000,1744790399999,43910778.86628150,69193,253.92172000,21197477.01569290,0
1744790400000,83363.17000000,84112.69000000,83140.89000000,83736.79000000,1274.84501000,1744793999999,106663175.82415700,181323,725.89580000,60756164.99011890,0
1744794000000,83736.79000000,83939.39000000,83600.00000000,83600.01000000,552.56156000,1744797599999,46292330.88142300,99059,251.01445000,21032051.00013800,0
1744797600000,83600.00000000,83991.23000000,83575.96000000,83937.02000000,440.91882000,1744801199999,36970082.64503010,81476,241.04980000,20213487.53000560,0
1744801200000,83937.02000000,84127.05000000,83782.60000000,84048.11000000,564.51720000,1744804799999,47411075.41605560,81594,277.14174000,23275975.90231910,0
1744804800000,84048.36000000,84262.00000000,83722.56000000,83757.72000000,660.67455000,1744808399999,55509968.12552620,95651,315.19619000,26495341.76695420,0
1744808400000,83757.73000000,84204.54000000,83512.20000000,83736.37000000,1092.69367000,1744811999999,91631034.81172630,172055,578.02748000,48483606.74002210,0
1744812000000,83736.36000000,84849.06000000,83714.31000000,84605.31000000,1314.81650000,1744815599999,110966827.14085310,196977,684.26782000,57742273.85834790,0
1744815600000,84605.30000000,85270.27000000,84502.02000000,84846.58000000,1518.84460000,1744819199999,129040318.43966350,204128,733.60628000,62326477.81301230,0
1744819200000,84846.58000000,85226.42000000,84701.23000000,85048.55000000,782.33383000,1744822799999,66457843.67674870,144538,412.98081000,35090522.45831920,0
1744822800000,85048.54000000,85500.00000000,83275.00000000,83281.21000000,2664.59303000,1744826399999,224942789.85143640,335559,1161.50244000,98166427.27063370,0
1744826400000,83281.21000000,84472.31000000,83276.00000000,84029.97000000,2051.77730000,1744829999999,172138731.51431700,400149,1120.84313000,93987331.36978150,0
1744830000000,84029.98000000,84484.23000000,83802.00000000,84334.01000000,729.46623000,1744833599999,61404141.41690380,193649,404.30780000,34041379.87514190,0
1744833600000,84334.00000000,84657.69000000,84242.00000000,84295.99000000,466.78462000,1744837199999,39413885.75926040,106985,218.28935000,18431476.27876950,0
1744837200000,84296.00000000,84679.53000000,84260.86000000,84545.36000000,409.64850000,1744840799999,34623248.49321730,79661,201.82980000,17057608.03796860,0
